Dataset 1: Glass
K-NN Classifier Fold 1:
k=1
Accuracy: 84.62
   Actual  Predicted
476     5.0   8.643096
477    10.0  11.080999
478    10.0  11.015893
479    10.0   9.091746
480     8.0   9.574124
481     9.0  10.507727
482    10.0  11.458494
483    13.0   9.339713
484     8.0   9.746552
485    14.0   9.161765
486    10.0  10.949286
487     8.0   8.906006
488     7.0   8.638647
489    11.0  10.456073
490     7.0   8.837600
491    10.0  10.339006
492     9.0  11.338478
493    17.0  11.064992
494    11.0   9.871912
495    16.0  11.116407
496    14.0  11.950864
497     8.0   8.568275
498     9.0  11.152026
499    13.0  11.090665
500    18.0  11.134377
501     4.0   8.510212
502    14.0  11.408420
503    14.0  11.078103
504    10.0  11.563883
505     6.0  10.582654
506    10.0  11.261447
507     9.0  11.135917
508    11.0  10.964647
509    11.0   8.919823
510    10.0  11.179298
511    10.0  10.801744
512    24.0  11.490216
513    12.0  10.352320
514     9.0  11.394856
515     6.0   8.548719
516     5.0   8.768318
517     6.0   8.723233
518     9.0  10.596992
519     9.0  10.756645
520    12.0  11.461977
521    16.0  11.384433
522     5.0   8.641731
523     9.0   9.354726
524    10.0  10.837214
525     8.0  10.588111
526    18.0   9.465013
527    14.0   9.897157
528     6.0   8.813747
529    10.0  11.074972
530     8.0  10.590864
531     9.0  10.448950
532    11.0  11.152696
533     9.0   9.528052
534     8.0   8.793763
535     6.0   8.730002
536    10.0  10.700831
537    17.0  11.305436
538    17.0  10.781175
539     9.0  10.327867
540     7.0  10.238581
541     9.0   9.789204
542     7.0   9.310660
543    10.0  10.842550
544    11.0  11.248641
545    19.0  10.657614
546    11.0  11.283781
547     7.0  10.718716
548    13.0  11.865460
549    13.0   9.755720
550     7.0   8.856212
551    10.0  11.042869
552     6.0   8.631437
553     5.0   8.597944
554    11.0  11.373201
555     9.0   8.712042
556    10.0   9.330686
557    11.0  10.805207
558     5.0   8.589963
559    10.0  11.791722
560    11.0  11.517857
561     9.0  10.911295
562     8.0   8.828026
563    10.0   9.917260
564     9.0  10.385359
565    10.0   9.803907
566    10.0  10.447769
567     8.0   9.805432
568     8.0  10.266143
569     8.0   8.739311
570    10.0  11.564821
571     9.0  10.252997
572    13.0   9.073232
573    10.0  11.031692
574     7.0   8.802894
575     7.0   8.762168
576    13.0  10.509519
577     8.0  10.797140
578     4.0   8.524865
579     9.0  10.638962
580    12.0  11.554655
581    11.0  11.192694
582     6.0   8.506057
583     7.0   9.479706
584     9.0  10.583040
585     6.0   8.951782
586    12.0  10.507828
587    10.0   9.033194
588    10.0  10.723532
589    11.0   9.892519
590    10.0  11.015450
591     6.0   8.553382
592    12.0   9.613847
593     9.0   9.199948
594     7.0   8.760325
595     7.0   8.923946
596     8.0   9.611770
597    20.0  10.352464
598    14.0   9.826545
599    12.0  11.256958
600     9.0   9.435740
601    12.0   8.987282
602     9.0   9.456011
603    10.0  10.260837
604     7.0   8.671160
605     3.0   8.509123
606    10.0  10.931434
607    15.0  10.912041
608     5.0   8.598761
609    11.0  11.469612
610     8.0   8.614797
611     6.0   8.629881
612     9.0  10.021355
613     6.0   9.122654
614    13.0  11.820961
615     9.0   8.900113
616     6.0   8.509640
617     7.0   8.611116
618    10.0   9.834423
619    17.0  10.450623
620    11.0   8.865520
621    14.0   9.783702
622     7.0   8.761784
623     6.0   9.368735
624     8.0  10.482158
625    12.0  10.596392
626    11.0  11.009713
627     9.0  10.034055
628    10.0  10.983970
629    14.0  11.047700
630     9.0  10.660670
631    10.0  10.992937
632    10.0  11.187842
633    11.0  10.677713
634     6.0   8.743676
635    17.0  10.559152
636     8.0  10.644287
637     8.0   8.660342
638     8.0  11.162214
639    14.0  11.432302
640     4.0   8.615166
641    14.0  11.190575
642     8.0   8.941513
643     7.0   8.773604
644     8.0   9.640364
645    13.0  11.028549
646     7.0   9.247770
647    19.0  10.786044
648     5.0   8.626948
649    13.0  10.022215
650    13.0  11.543420
651    10.0  10.962598
652     9.0  10.507463
653    10.0  10.342022
654     7.0   8.867767
655    11.0   9.847149
656     9.0  11.098679
657     6.0   8.890207
658     8.0  10.204635
659    15.0  10.857895
660     9.0  10.716643
661     9.0  11.685844
662    11.0  11.138727
663    14.0  11.150574
664     6.0   8.518134
665    10.0   9.617165
666     9.0  10.917445
667     6.0   8.578427
668     5.0   8.687168
669     9.0  10.366380
670    11.0  10.570011
671    11.0   9.850676
672     8.0   9.795050
673    11.0  10.934374
674     8.0   8.701739
675     8.0   8.869363
676     9.0  11.194401
677     4.0   8.551602
678     9.0  10.959645
679     9.0  11.150401
680    10.0  10.931188
681     9.0  11.065986
682    12.0  11.947745
683    10.0  10.486105
684     9.0  10.740198
685     7.0   8.718172
686     7.0   9.071832
687     7.0   8.861917
688     8.0   9.666828
689     8.0  10.176878
690    12.0   9.190233
691    10.0  10.821944
692     4.0   8.548433
693    13.0  10.576115
694     9.0  11.119746
695    10.0  11.257463
696     5.0   8.788272
697    10.0  11.439029
698     8.0  10.710553
699    11.0  11.380607
700     8.0   9.506852
701    12.0  10.030293
702    14.0  11.252099
703    15.0   9.109670
704     7.0   8.657280
705    10.0  11.175873
706    12.0   9.605152
707    12.0   9.205482
708     9.0  10.050887
709     8.0  11.247723
710     8.0   9.887063
711     9.0  11.053298
712    11.0  11.157224
713    16.0  10.937367
714    15.0   9.472847
715    20.0  10.424656
716    10.0  10.845452
717     7.0  10.028256
718     9.0   9.769585
719     7.0   9.534681
720    10.0  10.685250
721    10.0  11.181571
722     9.0  11.796210
723    11.0  11.346365
724    10.0  11.679579
725    14.0  11.687456
726    12.0  11.512750
727    11.0  11.225696
728     9.0  10.419246
729     8.0   9.891224
730    10.0  10.597072
731    10.0  10.844720
732     9.0   9.088455
733    14.0   9.358192
734    16.0  11.465826
735    10.0  11.125158
736    16.0   9.449757
737     4.0   8.568838
738     5.0   8.533191
739     8.0   9.224232
740     8.0  10.351779
741    12.0  11.090695
742    10.0  10.804966
743    10.0  10.556989
744     8.0  10.325100
745     8.0   9.901144
746    10.0  10.967286
747    13.0   9.863537
748    17.0  10.520059
749    16.0  10.978151
750     8.0   9.948258
751     8.0   8.865765

E-NN Regression Fold 2:
k=5
MSE: 0.74
     Actual  Predicted
0      11.0   8.714236
1      11.0  10.848137
2       8.0   9.170569
3      14.0   8.661578
4       9.0   9.395121
5       8.0  10.125974
6      11.0  10.916720
7       9.0   9.511174
8       9.0  10.888919
9      11.0  11.154942
10      7.0   8.705599
11     12.0  10.908335
12     11.0  11.360914
13     11.0   9.174795
14      8.0   9.583488
15      8.0  10.744507
16      8.0   9.448094
17     10.0  11.034915
18     10.0   8.674510
19      8.0   8.572389
20     16.0  11.178464
21     10.0  11.231565
22      8.0  10.559810
23      9.0   8.906509
24     12.0   8.954317
25     10.0  10.925858
26     13.0  11.144655
27     11.0   8.607656
28      9.0  10.185625
29     10.0  10.607075
30     12.0  11.144582
31     12.0  11.198234
32      9.0  11.042375
33     14.0  10.442959
34     10.0  10.644762
35      6.0   8.402119
36      8.0  10.801413
37     11.0  11.930802
38      9.0   9.485642
39      7.0   8.910214
40      9.0  10.849351
41      9.0  10.020706
42      9.0  11.296287
43      6.0   8.496518
44      5.0   8.399116
45     13.0  11.076706
46      6.0   8.658098
47     10.0   9.848829
48     11.0  10.788550
49     13.0  10.486767
50     11.0   8.985377
51     13.0  10.326255
52      9.0  11.075881
53      7.0   8.543330
54     11.0  11.177035
55     10.0  10.615534
56     11.0   8.531736
57     11.0  11.334331
58      9.0   9.658107
59      6.0   8.670001
60     10.0  10.814965
61     10.0  10.795026
62     10.0  11.022793
63      6.0   9.282167
64     23.0  10.169612
65     14.0   9.224097
66     10.0   9.908770
67     12.0  11.509579
68     16.0  11.729144
69      6.0   9.040564
70     11.0  10.844017
71      5.0   8.392084
72     14.0  11.122217
73      9.0  10.803553
74     11.0  11.254274
75      8.0   9.186299
76     11.0  10.456203
77      7.0   9.749548
78      8.0   9.233309
79      7.0   9.054052
80      9.0  10.497142
81      8.0  10.288194
82      9.0   9.483284
83      6.0   8.355416
84     20.0  10.460191
85     11.0  10.857124
86     19.0   9.009680
87      9.0  10.190068
88     13.0  10.537397
89      8.0  10.194910
90      9.0   8.950798
91     10.0  11.099050
92     15.0  10.557301
93      9.0   8.503142
94      6.0   8.469071
95     11.0  11.332822
96      5.0   8.376445
97      9.0  10.180440
98     10.0  10.645363
99      8.0  10.545320
100    10.0  10.491441
101    13.0   9.370511
102     5.0   8.404671
103     8.0  10.396099
104    11.0  11.292126
105    10.0  10.712750
106    16.0  10.107511
107     6.0   8.492125
108    10.0  10.339977
109    11.0   9.798009
110    11.0  11.078181
111    15.0  10.621075
112    11.0  10.266070
113     5.0   8.514644
114     5.0   8.305675
115    12.0  10.938115
116    15.0  10.818464
117     6.0   8.798319
118    11.0  10.738814
119    10.0  11.126979
120    10.0  11.428564
121     9.0   9.765151
122    11.0  10.971003
123     9.0  10.450475
124     9.0   8.988775
125     7.0  11.026297
126     9.0  10.532856
127    17.0  11.035986
128     8.0  10.050382
129     8.0   9.362605
130     4.0   8.336178
131     8.0   8.779923
132    10.0   8.589213
133    15.0  10.685358
134     7.0   9.159456
135     7.0   9.953242
136     6.0   8.502954
137    13.0  10.974181
138    17.0  10.813485
139    12.0  10.788807
140    19.0  10.841104
141     8.0  10.948545
142     8.0   9.566650
143    10.0  10.044436
144    11.0  10.458822
145     7.0   9.094746
146    12.0  11.378862
147    11.0  10.567369
148     6.0   9.326999
149     8.0   9.604507
150     9.0  10.116457
151     8.0   9.386517
152     9.0  10.922732
153    13.0  10.745198
154    10.0  11.098032
155    15.0   9.873672
156     6.0  11.088487
157     4.0   8.359341
158     8.0  10.367851
159    21.0  11.128772
160    11.0  10.770691
161    10.0  11.027678
162    11.0  10.218348
163     7.0   8.902871
164     6.0   8.439956
165    12.0  10.473128
166     5.0   8.306498
167     9.0  10.904176
168    19.0  10.765832
169     9.0  10.275477
170    12.0  11.342759
171     8.0  10.719044
172    11.0  11.787228
173     9.0  11.281813
174    10.0  10.667083
175     8.0   9.663082
176     6.0   8.345134
177     9.0   9.066402
178    10.0  10.791226
179    12.0  11.388267
180    13.0  10.786629
181     7.0   8.777912
182     5.0   8.352689
183     5.0   8.430665
184     8.0  10.159486
185    13.0  11.398066
186    11.0  11.729243
187    11.0   9.051148
188     9.0   9.647660
189    16.0  10.163650
190     8.0   8.564582
191    11.0   9.358961
192    10.0  10.770154
193     9.0   9.649258
194    11.0  11.909077
195    10.0  10.463425
196     7.0   8.659489
197     9.0  11.085802
198    13.0  10.079206
199    11.0  11.359693
200    10.0  11.031097
201     7.0   8.710383
202     8.0   8.790801
203    11.0  11.359842
204     3.0   8.297991
205    20.0  11.726213
206     9.0   9.650101
207    12.0  10.778127
208     8.0   9.018201
209     6.0   8.817307
210    12.0  11.000670
211    20.0  10.782090
212     6.0   9.560208
213     8.0   9.709764
214    16.0  11.297655
215    12.0  10.471554
216     6.0   8.660373
217    13.0  10.788220
218     9.0   9.901896
219     5.0   8.728311
220    11.0  10.853276
221    13.0  10.929641
222     7.0   9.246733
223    10.0  11.258172
224     7.0   8.535218
225     9.0   9.084197
226     9.0  10.560858
227    10.0   8.591522
228     9.0  10.545827
229     9.0   9.462573
230     8.0   9.552164
231    13.0  11.577491
232    13.0   9.706521
233    10.0  10.822206
234    12.0   9.711885
235    10.0  11.427232
236     9.0   8.618339
237    10.0  10.893746
238     8.0  11.086735
239     7.0   8.810550
240     8.0   8.590784
241    11.0  11.054698
242     7.0   8.532994
243    11.0  11.085901
244     9.0  10.738257
245     4.0   8.293371
246    11.0  10.934096
247    21.0  10.951916
248     9.0  10.593060
249    11.0  10.682342
250     9.0  10.725458
251     6.0   8.376336
252     7.0  10.662778
253    10.0  11.668512
254    12.0   8.578905
255    11.0   9.980792
256     8.0   9.154258
257    11.0  11.083206
258     6.0   8.735429
259     8.0   9.055789
260    11.0  11.299548
261    11.0  10.957171
262    11.0  10.689664
263    20.0  10.763956
264    10.0   9.655941
265    12.0  10.181394
266     9.0   8.973957
267    13.0  10.411432
268     9.0  10.904798
269    10.0  10.674759
270    13.0  10.770563
271    11.0  11.181105
272     9.0   9.149250
273     8.0   9.194239
274    20.0  10.046891
275     6.0   8.429510
276    12.0  10.389835
277    11.0  11.592146
278    13.0  11.430600
279    11.0  10.549485
280     9.0  10.627754
281     7.0   8.945121
282     6.0   8.521003
283    18.0  11.214418
284    15.0  10.327202
285    10.0  11.104840
286     9.0   9.948745
287     8.0   9.096710
288    13.0  10.393613
289     6.0   8.625097
290     8.0  10.328051
291    10.0  11.389066
292     7.0   9.946281
293     8.0  10.807476
294    14.0  11.643569
295     6.0   8.902230
296     9.0  10.347505
297    10.0  11.278999
298    11.0  10.885089
299    10.0  10.322720
300     9.0  11.040366
301    12.0   8.922877
302     7.0   8.455157
303    11.0  10.774583
304     9.0   8.714227
305     7.0   8.689631
306     8.0  10.475017
307     9.0   9.531371
308     9.0   8.454122
309    11.0   8.516180
310    10.0  11.359170
311    11.0  10.965255
312     5.0   8.403157
313     8.0   8.717016
314    10.0   9.442162
315    10.0  11.602793
316     9.0  10.614618
317    12.0   9.518610
318    10.0   9.182784
319    10.0  10.677801
320     9.0  11.007823
321    18.0  11.147182
322    10.0  11.025456
323     5.0   8.522395
324     9.0  10.796463
325     7.0   9.823851
326     8.0  10.327191
327     7.0   8.557141
328    12.0  10.509702
329    10.0  10.431376
